hero1,hero2,hero3,hero4,hero5,result
15,83,85,86,102,1
83,85,96,97,108,1
18,49,50,57,85,0
9,84,95,102,119,0
44,47,48,67,97,0
49,64,107,108,115,1
29,33,57,106,112,1
25,29,43,57,75,0
9,57,79,83,99,1
24,53,57,85,109,0
15,44,83,115,119,0
33,36,49,104,112,0
35,42,57,83,112,0
7,9,92,99,107,1
7,9,72,92,104,1
6,7,92,104,106,1
8,36,94,104,107,0
79,96,104,108,121,1
7,43,83,95,96,1
7,9,12,79,95,0
37,41,45,57,83,0
14,18,83,86,100,1
18,43,72,115,118,1
33,43,77,104,108,1
34,56,106,108,116,0
9,14,47,67,83,0
18,24,42,43,92,1
18,74,88,92,115,0
18,57,97,99,113,1
92,97,104,113,115,0
7,16,18,43,45,1
1,29,33,50,57,1
29,92,100,108,119,1
29,72,74,75,77,1
19,22,43,104,112,1
22,67,70,100,114,0
29,53,57,77,119,1
33,43,102,104,107,0
19,33,61,83,96,0
7,36,53,92,107,1
16,18,22,43,112,1
7,18,33,99,106,1
18,53,68,86,92,1
18,53,115,117,119,1
43,80,92,107,119,1
11,33,86,100,107,1
16,22,29,43,83,1
7,43,72,104,119,1
22,43,72,104,119,0
24,83,107,110,112,0
7,36,53,61,104,0
29,77,85,86,106,0
33,43,57,77,107,0
30,43,45,92,112,0
9,23,102,104,118,0
15,22,77,114,119,1
18,31,77,92,121,1
18,32,43,112,118,0
44,45,53,87,104,1
18,37,77,92,116,0
7,16,29,92,106,1
16,44,45,66,67,1
22,24,66,67,113,0
7,32,79,104,106,0
67,92,99,119,121,1
7,92,106,107,119,0
15,33,77,104,108,1
15,31,50,55,104,1
18,43,45,67,83,0
30,54,92,99,121,1
72,75,92,112,121,1
7,9,56,72,83,0
11,30,33,81,110,1
16,18,99,110,112,0
0,34,100,104,112,0
67,72,76,88,97,1
9,14,33,77,92,0
34,54,86,91,95,0
76,88,92,97,104,1
15,22,56,92,108,0
7,30,43,50,109,0
45,56,58,72,87,0
48,55,72,97,104,0
8,61,78,92,104,0
18,19,63,86,114,1
56,63,86,111,112,1
11,18,53,67,77,1
18,19,32,35,47,1
34,56,67,86,121,1
76,77,88,107,121,0
26,29,86,92,109,1
28,34,56,68,86,0
7,18,19,74,104,1
19,57,91,92,104,1
11,16,47,63,67,1
33,35,92,96,114,1
19,35,57,67,104,0
7,15,31,56,86,0
24,42,47,67,106,0
28,87,101,109,113,0
33,43,102,115,118,0
30,64,70,74,102,1
44,72,75,90,121,1
57,77,100,107,111,1
8,30,73,75,118,1
44,72,75,82,90,0
12,44,71,101,115,0
86,87,101,110,120,0
0,7,30,72,100,1
72,87,109,115,121,1
1,30,70,77,101,1
29,64,75,101,106,1
72,75,77,107,121,1
57,75,77,95,117,1
8,60,70,100,115,1
8,24,29,33,121,1
72,75,77,107,110,1
2,3,8,34,115,1
60,62,72,101,121,1
24,29,70,101,121,1
24,29,64,70,110,1
29,57,64,99,117,1
24,57,73,81,87,1
70,34,101,115,121,0
9,29,32,51,64,0
29,66,70,77,110,1
49,75,77,102,107,1
30,70,72,86,106,1
12,24,30,44,112,0
7,29,49,64,101,0
3,72,75,107,118,1
43,50,72,75,107,1
92,101,109,117,118,1
8,29,75,77,106,1
0,21,24,43,57,1
58,64,70,102,107,0
2,29,72,115,121,0
21,75,77,94,101,0
72,75,77,95,104,1
3,8,51,57,115,1
14,50,70,104,121,1
33,43,50,57,101,1
14,87,113,115,121,0
8,14,51,70,106,1
72,73,92,104,116,1
29,35,75,113,118,1
35,85,92,102,104,0
0,24,29,73,115,0
2,14,31,50,121,1
0,24,53,64,104,0
18,29,96,113,117,0
57,72,77,87,100,1
53,75,77,107,112,1
31,43,44,47,57,1
31,57,75,77,106,1
13,45,57,83,100,0
13,21,45,48,53,0
7,29,58,69,112,0
21,47,84,99,101,1
0,21,57,100,115,0
2,50,57,96,117,0
5,57,75,83,121,0
37,57,75,83,99,0
51,53,69,92,101,0
26,60,62,72,84,0
7,72,73,75,115,0
14,70,72,97,115,0
7,35,75,107,111,0
2,7,14,37,66,0
8,29,57,106,113,0
57,58,66,109,117,0
14,33,50,58,101,0
29,57,75,80,81,0
54,77,92,101,121,0
30,64,77,100,113,0
25,57,75,84,100,0
3,42,57,92,99,0
26,41,53,67,96,0
2,55,74,115,117,0
61,84,86,88,106,0
40,42,46,61,99,0
25,49,57,75,115,0
10,20,50,55,73,0
27,29,31,46,62,0
12,44,64,67,102,0
6,41,47,57,97,1
0,40,43,101,118,1
37,40,55,68,118,1
32,41,46,61,68,0
41,47,57,68,81,1
32,41,46,68,100,0
6,32,55,110,118,0
0,37,41,45,101,0
7,25,81,92,101,1
9,40,48,67,101,0
14,68,83,100,104,1
14,25,45,91,92,0
0,3,7,55,118,1
0,7,14,83,97,1
12,14,58,68,83,0
14,45,68,83,97,1
14,62,68,80,83,1
6,7,14,83,110,1
7,68,97,101,118,1
0,35,45,92,101,1
0,18,53,57,112,1
6,7,57,92,99,1
6,62,92,101,104,1
0,45,58,102,118,1
6,100,101,103,118,1
0,47,83,99,101,1
0,7,37,61,101,1
0,61,73,101,103,1
45,68,83,99,101,1
7,30,62,68,101,0
37,61,68,102,104,1
57,58,61,85,104,1
57,70,83,99,102,1
0,32,35,57,61,1
6,14,35,45,83,0
0,7,70,100,108,1
45,70,83,100,102,0
57,68,92,99,108,1
7,31,35,61,102,0
67,68,99,104,108,0
40,68,74,92,101,0
25,57,84,92,99,1
53,57,85,107,117,1
25,32,57,81,102,1
0,15,32,57,92,1
0,32,45,90,92,1
24,29,47,68,99,1
22,29,40,92,97,0
2,32,45,47,81,0
2,32,53,80,102,1
32,45,73,92,109,1
0,26,47,61,113,1
15,32,44,85,102,1
0,32,45,53,102,1
11,45,61,63,85,1
9,11,32,45,68,1
57,68,81,92,102,1
0,15,16,57,107,0
57,68,92,96,104,1
0,61,91,96,117,1
57,67,68,81,92,1
32,68,92,102,104,1
32,73,85,104,117,1
45,92,102,106,109,0
0,24,32,57,62,1
26,30,68,92,100,1
24,37,85,104,107,1
7,32,70,99,117,1
0,58,104,107,117,1
0,32,67,110,117,1
45,57,60,61,68,1
35,68,92,96,104,1
0,61,92,99,104,1
45,58,61,68,92,0
7,35,60,84,85,1
67,68,99,104,117,1
0,29,47,92,104,1
29,92,99,104,113,1
57,68,99,108,117,1
48,57,61,84,117,1
7,32,53,85,102,1
6,7,92,94,104,1
26,79,94,104,117,1
48,67,92,94,104,0
0,60,84,100,104,0
6,26,57,72,73,0
24,57,60,62,113,1
45,53,60,79,102,0
60,68,84,96,99,1
6,96,102,104,110,1
7,24,53,85,104,0
0,1,45,60,84,1
45,57,92,102,113,1
0,15,92,104,112,1
45,79,92,99,101,1
35,79,96,101,118,0
7,45,79,99,104,1
11,15,45,48,83,0
6,55,60,84,104,0
35,57,79,92,107,0
60,79,84,96,100,0
7,20,53,56,119,0
11,15,36,57,105,0
0,14,47,73,83,1
9,47,57,68,79,1
57,62,68,108,117,1
15,20,48,57,67,0
36,62,68,104,117,1
0,32,47,62,117,1
0,53,60,84,104,1
45,57,60,70,99,1
1,45,68,107,117,1
1,6,57,92,101,1
57,64,68,104,112,1
45,83,99,113,117,1
40,68,92,99,102,1
0,7,22,53,117,1
6,22,32,92,102,1
0,22,47,68,92,0
7,1,27,60,113,0
6,37,60,102,104,1
6,11,32,64,117,1
7,32,35,68,92,0
6,7,61,107,117,1
6,7,64,92,102,1
0,62,72,83,104,1
1,6,66,83,102,1
0,57,62,92,101,0
1,6,57,61,92,1
1,15,23,102,104,1
0,57,81,92,100,1
15,23,72,77,92,1
66,68,104,112,122,0
61,68,102,104,122,1
7,61,68,108,122,0
1,6,72,77,104,0
23,32,64,72,83,0
23,45,72,83,122,0
12,23,32,72,92,1
40,62,68,72,92,1
68,72,74,80,92,0
23,45,61,92,99,0
45,61,92,107,113,0
64,66,68,72,83,0
22,61,64,67,119,1
20,23,40,61,107,0
0,7,22,53,104,0
57,92,102,117,119,0
0,1,15,61,117,0
18,40,81,99,119,0
7,61,68,104,117,0
14,57,73,83,119,1
23,34,45,57,83,1
68,92,99,101,104,1
7,14,67,119,121,0
14,45,60,61,119,1
14,16,32,81,92,0
57,61,92,102,119,1
32,38,97,102,119,1
38,64,68,102,104,0
2,45,62,92,104,1
23,45,57,83,100,0
38,47,48,69,73,0
19,22,38,78,122,1
19,22,37,67,104,1
19,22,70,78,122,1
2,19,46,57,97,0
38,53,56,109,122,0
6,34,35,67,96,1
7,19,45,56,101,0
34,67,78,104,109,1
22,23,32,56,78,1
1,19,22,37,56,1
22,23,53,56,122,0
19,20,67,99,104,1
11,32,67,78,88,0
25,67,78,92,104,1
22,45,48,61,67,0
19,35,56,112,122,0
22,37,51,109,122,1
9,19,72,104,122,1
22,48,51,62,104,1
19,57,62,72,92,0
19,67,91,101,122,0
9,19,34,57,83,1
25,32,37,56,101,0
32,34,56,78,109,0
38,78,92,101,106,0
22,37,60,64,107,1
8,9,22,60,107,1
19,35,92,104,122,0
19,61,72,83,107,1
38,42,80,101,110,1
8,19,38,58,107,1
34,42,49,56,86,1
26,32,37,91,122,1
38,42,62,72,110,1
32,38,42,61,64,1
32,37,83,99,101,0
22,32,42,61,93,0
0,26,64,78,86,0
42,49,50,64,107,0
42,58,60,90,107,1
32,42,60,61,64,1
28,66,92,109,111,1
29,36,43,55,113,1
4,50,77,84,109,1
15,47,77,100,109,0
8,25,50,94,115,0
33,73,90,92,105,1
28,68,75,80,111,0
26,33,35,41,66,1
35,46,47,70,89,1
26,32,36,41,97,1
35,66,87,92,115,0
32,57,85,94,109,1
46,55,69,85,110,0
26,33,47,49,90,1
29,32,50,75,94,1
50,77,94,97,109,0
19,32,34,73,107,0
33,82,85,101,115,1
4,29,48,113,115,1
7,19,29,73,113,1
26,73,85,90,105,1
19,29,43,77,113,0
15,57,73,85,109,0
33,72,75,77,121,0
8,51,60,63,111,0
29,33,34,61,108,1
61,67,70,74,96,0
25,32,61,95,102,1
24,25,67,108,121,1
29,32,34,36,110,0
8,25,27,60,121,1
19,24,72,73,108,0
8,19,32,51,121,1
8,19,36,73,79,0
4,34,46,75,77,1
7,10,34,72,106,1
24,25,46,61,75,1
51,54,60,61,77,1
25,29,73,77,102,1
7,19,27,51,61,0
24,25,27,75,121,1
12,25,61,75,80,1
2,75,77,112,121,0
24,46,51,75,100,0
7,62,72,95,120,0
1,8,51,80,91,0
24,25,27,72,121,0
0,27,51,58,72,0
1,34,51,57,91,0
47,51,62,95,113,0
0,61,72,77,83,1
51,54,61,69,75,1
1,33,37,83,112,0
0,34,77,102,117,0
36,43,51,69,104,0
8,12,62,75,107,1
1,26,50,115,120,0
43,48,65,90,92,1
20,29,49,51,84,1
12,20,51,84,105,0
14,18,50,62,65,1
33,73,77,107,113,0
14,27,31,85,100,0
51,67,74,81,102,1
33,51,58,96,102,1
26,33,81,100,107,1
7,13,58,92,107,0
26,35,51,77,92,1
20,26,67,74,92,1
14,26,51,58,102,1
13,74,77,92,116,0
14,33,35,50,51,1
5,49,67,81,116,1
33,47,55,92,121,1
7,51,55,92,121,1
13,27,33,51,62,1
0,33,49,55,113,1
27,64,92,94,105,0
26,27,75,100,116,1
0,73,84,113,119,1
7,51,58,102,105,0
26,51,61,77,105,1
5,77,94,116,119,0
18,20,26,100,119,0
47,26,36,43,67,1
27,31,33,51,74,0
47,67,101,119,121,1
27,60,81,94,119,1
27,51,92,100,102,1
26,49,51,77,119,1
47,61,67,75,113,1
27,33,47,67,94,0
51,84,100,118,119,0
2,5,26,36,121,1
26,51,53,104,105,1
33,55,73,112,119,1
0,51,55,113,121,0
38,47,67,77,94,0
5,49,67,113,116,1
13,35,47,67,116,1
11,50,51,100,119,0
51,70,96,100,102,0
0,26,35,92,113,0
24,27,53,81,119,0
27,35,51,105,118,0
33,45,61,99,105,1
13,28,33,47,105,0
0,26,50,51,102,1
26,51,53,60,102,1
5,33,38,61,81,1
20,26,31,45,53,1
33,45,53,99,119,1
0,7,51,53,55,1
5,33,49,67,99,1
0,38,45,53,113,0
5,33,47,55,58,1
47,53,68,72,75,0
27,33,51,55,94,1
31,33,40,64,100,0
27,36,50,61,107,1
27,36,51,58,66,0
0,20,27,53,81,0
32,45,72,99,109,0
33,45,61,99,119,0
51,55,80,105,118,0
18,24,44,68,91,0
46,50,51,58,72,1
47,58,64,67,72,1
8,35,44,51,92,1
20,26,51,82,92,1
31,50,74,75,84,0
19,33,45,69,91,0
8,47,50,51,61,0
0,26,58,84,85,1
7,48,49,50,55,1
25,35,44,75,101,1
26,69,85,97,115,1
7,20,72,75,97,0
26,51,58,105,113,1
0,8,58,84,85,0
17,26,69,84,92,1
44,48,72,74,112,0
31,93,105,111,115,1
47,57,69,85,97,1
17,50,51,57,69,0
35,47,66,111,116,0
6,60,61,80,111,1
6,26,50,61,101,0
25,26,44,46,53,1
8,25,53,81,85,0
47,48,49,55,85,0
18,27,37,41,66,0
53,66,92,96,101,0
26,31,77,92,94,0
5,7,37,41,105,0
30,50,51,58,117,1
19,26,65,94,105,1
26,55,58,75,101,0
42,96,105,106,111,0
49,50,51,55,117,1
31,46,51,61,80,1
19,55,62,65,92,1
30,31,50,81,92,1
26,30,51,92,104,1
40,42,64,104,117,1
19,50,65,94,105,1
54,62,87,104,109,1
19,46,50,62,117,0
22,26,51,55,58,1
25,31,94,96,112,0
6,22,50,55,121,1
30,32,51,91,105,1
33,50,55,61,81,1
22,27,30,51,61,0
7,33,55,101,121,0
6,35,57,80,92,1
21,57,62,68,102,1
25,62,80,81,105,1
6,41,50,58,66,1
45,46,50,68,71,1
3,41,57,68,80,0
33,50,58,68,81,0
26,51,73,77,117,1
21,24,26,51,62,0
19,26,41,47,121,1
24,32,57,73,85,1
6,24,26,77,121,1
68,96,100,117,121,1
7,19,45,71,105,1
40,45,68,80,117,0
21,25,35,50,57,1
26,32,41,53,85,0
95,61,73,77,117,0
6,41,47,72,121,1
45,49,60,80,85,1
45,57,71,92,121,0
25,41,47,57,73,1
46,60,77,85,100,1
8,25,35,45,92,0
7,51,60,81,121,1
50,51,67,73,113,0
19,24,62,80,105,0
8,45,68,92,99,1
41,46,47,51,73,0
25,46,80,99,101,0
41,66,81,85,121,1
8,24,62,68,96,0
11,25,77,95,100,0
6,27,68,80,81,1
41,46,71,81,105,1
60,80,81,85,101,1
6,53,68,80,95,1
8,45,60,85,121,0
60,85,100,101,113,0
33,42,61,71,74,1
33,61,80,85,104,0
5,6,62,75,115,0
6,7,41,57,99,1
7,26,37,99,105,1
24,37,84,105,106,1
24,27,37,53,68,1
37,49,84,99,105,1
24,38,45,84,104,0
24,25,27,104,105,1
7,37,68,84,104,1
24,25,53,72,105,0
27,37,58,68,77,0
32,33,38,73,84,0
24,26,27,62,105,0
0,80,104,105,111,1
24,27,58,75,109,0
27,36,37,72,82,1
24,37,41,61,96,1
0,6,53,65,107,1
6,44,53,65,84,1
44,65,72,100,105,1
6,37,41,84,115,1
6,24,40,104,105,1
38,39,57,58,79,1
38,53,79,96,101,0
0,38,57,84,99,0
6,27,79,84,104,0
65,77,79,104,105,1
6,58,65,72,105,0
24,26,44,96,99,1
27,36,49,79,96,1
27,36,64,105,115,1
50,79,105,111,118,1
11,27,50,87,109,1
49,77,87,105,113,1
15,27,36,60,104,0
7,27,36,80,105,1
15,41,96,105,111,0
24,42,81,94,105,1
11,75,87,99,104,0
41,42,47,72,94,0
12,44,72,79,113,0
9,19,26,75,77,0
12,50,75,79,87,0
6,11,47,60,104,0
9,36,41,72,115,0
6,26,61,75,104,1
57,73,79,96,119,0
22,55,99,105,113,0
22,27,32,56,114,1
34,99,104,115,118,0
6,22,32,100,114,1
6,61,104,105,114,1
22,56,77,92,100,0
8,56,77,100,105,1
100,104,105,113,119,1
77,100,105,111,116,0
64,80,81,91,105,0
12,81,104,116,122,0
32,49,56,112,116,0
34,56,62,81,104,1
34,35,67,113,122,1
22,35,67,104,119,0
22,34,78,104,113,0
26,56,77,99,119,0
1,24,67,116,122,0
26,56,104,114,122,0
27,32,60,81,104,1
22,61,66,119,122,1
34,56,61,77,81,1
56,61,81,114,119,1
26,60,81,104,122,0
56,62,77,81,113,0
16,56,62,64,76,1
33,56,62,79,113,1
18,24,51,62,109,1
34,52,80,81,105,1
51,56,62,78,113,0
23,40,52,56,112,0
18,23,62,65,109,1
4,8,21,35,109,0
7,30,69,99,122,0
25,37,46,76,112,0
10,18,33,37,109,0
19,47,76,78,109,1
61,76,78,83,88,0
25,64,76,110,112,1
30,64,91,104,112,1
25,64,76,91,112,1
33,40,64,73,76,0
5,28,31,104,112,0
18,25,62,77,109,1
30,37,92,109,119,0
62,77,107,109,111,1
62,78,107,109,112,1
62,70,101,107,109,0
18,35,66,104,112,0
25,64,76,91,112,1
18,25,52,64,104,0
35,77,87,109,112,0
14,61,71,83,92,0
61,70,72,91,115,0
45,48,67,72,74,1
30,57,92,99,106,0
3,46,92,104,115,1
20,48,67,99,110,0
8,3,25,30,72,1
2,46,67,81,91,1
0,2,49,104,115,1
14,25,50,70,106,0
18,72,91,92,115,0
8,45,49,70,104,0
40,46,70,104,106,0
14,43,80,83,105,1
4,70,82,102,104,1
48,49,67,96,102,1
31,35,57,71,83,1
48,67,72,82,99,1
7,30,39,70,115,1
10,20,32,67,83,1
2,18,62,102,115,0
35,48,57,71,83,0
2,20,61,67,74,1
3,32,57,70,75,1
72,74,75,92,115,0
2,45,62,72,102,1
20,36,67,97,115,1
5,30,62,96,120,0
2,57,74,104,115,1
36,45,57,75,91,0
2,8,62,65,104,0
32,49,57,77,119,1
45,57,74,75,118,0
14,36,71,82,83,0
26,31,70,107,115,0
0,28,85,99,107,1
8,32,48,91,107,1
72,73,75,86,107,0
32,54,83,85,102,0
0,2,28,83,99,0
20,43,48,67,99,0
57,74,75,85,115,1
57,73,75,80,85,1
1,7,18,32,70,1
8,27,62,79,88,0
14,48,82,99,107,1
8,31,73,79,96,1
30,32,36,54,57,1
2,7,18,32,82,1
72,73,75,85,115,0
57,61,71,75,85,0
25,94,102,107,115,1
14,70,82,96,107,1
36,57,82,104,115,0
14,32,48,79,99,0
45,64,72,75,94,1
8,32,73,107,116,1
20,32,48,67,74,0
32,73,75,77,104,1
2,30,32,54,72,1
27,36,72,94,107,1
27,36,40,74,107,0
7,14,27,75,82,1
6,32,35,85,115,0
27,30,32,48,94,1
27,30,36,65,73,0
6,14,30,57,62,1
30,42,72,74,96,1
2,27,46,94,104,0
2,8,27,62,107,0
7,30,46,94,116,1
8,34,67,80,117,1
18,27,42,72,94,0
18,54,64,75,115,1
28,70,75,96,102,0
2,57,64,80,107,0
26,30,80,91,117,0
18,33,46,99,106,0
34,58,72,111,115,1
26,58,61,107,111,1
7,34,37,80,120,0
3,27,30,36,64,1
7,27,30,77,82,1
6,10,27,30,62,1
8,60,65,119,121,1
2,18,27,52,79,0
7,32,48,94,115,0
7,32,58,72,119,1
7,30,64,74,75,1
17,32,64,83,119,0
33,34,45,58,72,1
45,57,58,75,111,1
23,32,33,73,83,1
8,32,85,110,120,1
23,52,86,107,117,1
8,26,52,75,83,1
3,8,10,27,119,1
16,30,32,54,77,1
7,27,72,82,111,1
30,34,62,65,102,1
1,7,8,19,34,0
7,25,30,52,61,1
23,27,75,104,117,0
7,18,32,100,119,0
32,34,52,72,120,1
27,30,58,77,111,0
32,45,107,110,120,1
8,60,65,110,120,1
34,52,72,86,120,0
30,46,52,64,111,1
18,45,64,82,120,1
26,64,75,110,120,1
9,10,11,114,120,1
64,101,107,110,120,1
14,40,60,110,120,1
60,65,101,110,120,1
8,48,49,60,61,0
16,32,46,52,64,0
7,8,63,88,120,1
7,33,82,99,120,1
26,33,64,72,74,0
61,69,94,107,120,0
30,32,54,60,116,0
7,45,57,73,120,1
16,53,75,96,115,0
3,8,33,40,75,1
45,99,110,119,120,0
27,64,72,75,114,0
1,6,32,57,75,1
3,16,45,75,101,1
14,16,62,80,107,1
33,72,99,101,110,0
7,14,27,107,121,0
57,80,83,91,111,0
3,29,64,72,75,0
3,18,42,75,96,0
6,7,28,29,115,0
7,26,40,106,111,1
35,68,75,102,115,1
26,91,111,112,119,1
35,72,75,88,111,0
3,16,40,77,104,0
26,63,107,118,119,1
8,35,45,68,75,0
6,7,75,82,90,1
16,84,100,112,115,1
62,64,90,92,105,0
26,49,70,104,122,0
18,46,82,86,112,1
7,43,75,86,107,1
6,40,72,75,82,1
27,72,97,107,112,1
18,75,97,102,122,0
18,32,64,75,121,1
32,75,82,84,107,0
18,25,91,101,115,0
16,18,40,64,97,1
0,3,16,65,104,1
18,61,94,112,119,0
71,90,97,112,116,0
64,82,99,104,112,0
0,26,32,36,97,1
14,19,20,40,121,1
19,20,32,64,121,0
62,86,104,111,112,1
16,28,55,92,104,1
0,7,14,41,86,1
0,8,37,41,107,1
18,26,40,75,97,0
26,36,97,119,122,0
0,19,28,45,86,0
7,18,62,101,111,1
0,62,75,101,118,1
8,16,40,94,111,1
19,20,32,91,102,1
0,36,49,84,118,0
0,3,36,84,96,0
18,47,75,84,91,0
82,90,96,104,111,1
7,16,62,65,104,1
18,100,101,111,112,1
4,64,104,112,118,0
0,83,86,101,121,0
7,28,71,102,104,1
0,62,64,72,107,0
14,31,35,57,75,0
8,15,16,18,118,1
15,16,57,71,118,1
8,16,49,107,115,1
7,8,15,29,109,1
15,19,102,104,118,1
7,100,104,111,115,0
14,18,25,49,118,1
7,31,62,75,101,1
2,7,15,72,75,0
31,57,110,111,118,1
9,82,92,99,104,1
8,9,92,99,111,1
16,58,84,92,107,1
57,80,92,94,111,1
9,10,55,92,111,1
7,10,25,104,121,0
3,83,101,104,110,0
6,60,94,101,118,1
16,32,101,104,121,1
15,40,60,101,111,1
26,31,60,99,117,1
16,18,26,82,96,0
19,31,71,74,101,0
46,60,62,111,118,0
1,16,40,57,60,1
8,35,41,68,80,1
80,83,100,104,111,1
1,60,68,79,102,1
1,16,57,60,115,0
1,55,60,65,68,1
48,99,104,114,118,1
4,48,49,92,101,0
9,92,100,112,115,0
3,68,90,104,118,0
14,32,33,60,99,0
16,32,102,107,114,0
7,48,60,94,102,1
1,45,70,75,104,0
18,35,50,86,102,0
8,27,33,60,94,1
7,18,28,60,101,1
49,60,92,99,101,0
18,40,57,60,94,0
55,50,66,73,118,1
26,55,73,87,92,1
28,31,60,101,104,1
8,15,31,60,104,0
40,60,97,102,109,1
26,41,57,62,68,0
31,54,60,99,102,0
7,18,28,85,112,1
3,32,60,65,67,1
55,57,73,80,92,0
45,100,102,104,111,1
40,41,57,83,97,0
26,41,67,92,97,0
18,28,60,102,118,1
28,30,82,102,111,1
46,57,91,92,111,0
27,85,102,106,111,1
7,28,66,85,107,0
1,18,65,90,92,0
60,94,96,101,109,1
31,36,80,94,115,1
9,18,28,96,111,1
7,28,71,72,85,1
27,60,70,94,102,1
27,31,89,100,101,1
18,32,60,90,94,0
3,27,36,60,101,0
9,10,44,72,115,0
7,29,49,77,116,0
3,44,57,107,113,0
19,61,72,96,112,1
9,19,72,84,96,1
7,33,67,74,90,0
9,18,72,82,96,1
48,57,75,80,106,1
8,19,72,81,106,0
31,75,77,101,121,1
44,48,72,74,77,0
9,19,71,104,106,0
61,67,87,96,101,0
3,8,18,75,80,1
9,19,30,99,110,1
7,10,57,74,83,1
0,57,75,91,118,1
31,51,72,81,96,1
51,72,91,109,118,1
31,75,77,101,117,0
0,1,37,51,96,0
9,18,60,77,102,1
23,49,51,72,75,0
12,19,96,107,110,1
0,7,41,57,75,1
0,41,57,75,80,1
0,8,51,99,114,0
8,19,26,30,62,0
60,74,77,92,102,1
36,57,97,114,115,0
31,60,62,72,84,0
14,32,41,75,107,1
40,51,94,102,116,0
12,58,75,92,104,1
0,7,14,92,100,0
0,32,41,66,72,1
14,31,41,51,96,0
15,32,36,58,105,0
31,46,51,58,110,0
2,27,49,57,92,0
12,64,67,92,99,1
2,28,99,101,104,0
12,64,67,94,105,0
18,26,62,75,110,1
14,53,67,80,92,1
2,32,67,74,108,1
3,51,64,104,107,1
4,26,33,84,112,0
51,97,102,104,116,1
32,51,57,62,75,1
40,51,57,74,107,0
12,66,67,92,99,1
13,51,53,57,75,1
7,26,67,75,97,0
32,51,53,67,101,1
2,20,29,77,121,1
20,51,67,99,121,1
20,36,67,99,110,1
2,15,99,102,107,0
57,74,77,92,107,1
12,51,62,77,107,1
57,62,75,81,87,0
0,32,57,92,110,0
14,49,51,67,77,0
5,20,45,75,107,0
18,58,75,99,101,1
36,57,60,82,118,1
5,40,51,60,72,1
18,50,58,75,101,0
14,43,51,75,99,0
51,72,82,94,109,0
32,46,51,75,100,1
7,12,26,33,75,1
32,53,75,77,107,1
12,45,51,75,99,1
0,5,51,100,118,0
40,51,75,100,101,1
18,47,57,74,75,0
8,37,40,41,51,1
40,41,71,72,97,1
37,57,72,74,80,1
40,61,66,101,118,1
37,57,60,69,122,1
6,45,55,60,72,0
6,9,29,54,72,1
9,41,57,60,77,1
57,61,66,88,107,0
6,9,29,62,115,1
9,37,41,72,80,0
8,41,91,104,118,1
7,33,54,61,74,0
6,9,24,40,72,1
27,41,72,91,117,1
10,36,51,104,117,1
33,36,40,61,104,1
37,40,41,61,112,1
8,29,37,77,117,1
24,104,107,117,118,1
6,45,50,72,101,0
9,37,57,77,83,0
7,49,54,60,95,0
24,33,40,72,104,1
30,32,33,54,73,1
7,33,37,99,104,1
9,24,25,72,104,1
33,36,37,103,104,0
24,48,49,66,77,0
8,63,72,96,117,1
9,37,40,65,118,1
32,37,57,117,118,1
9,37,72,74,80,1
37,40,53,61,66,1
9,51,61,104,112,1
8,36,41,104,110,1
41,72,74,77,104,1
36,37,40,61,66,0
9,24,92,104,117,1
8,9,33,45,92,1
32,37,41,46,61,1
24,45,61,73,117,1
7,33,67,74,92,0
8,33,53,72,113,0
32,57,60,61,62,1
40,54,104,117,118,1
30,42,61,80,105,1
5,37,41,91,118,0
8,9,36,104,106,0
9,37,92,96,104,1
7,9,38,72,117,1
50,72,85,92,104,0
27,32,37,41,60,1
27,60,63,104,117,0
6,22,40,101,117,1
25,57,61,75,96,0
83,91,101,109,115,1
6,30,61,89,117,1
18,33,57,58,77,1
6,8,41,47,110,1
10,33,61,94,115,1
22,31,51,99,101,1
18,22,27,60,65,1
32,36,41,61,101,0
6,40,60,72,91,1
32,33,53,101,117,1
21,33,57,81,99,1
12,16,31,57,96,0
33,51,72,100,115,1
8,27,33,36,61,1
6,51,58,72,80,1
24,67,81,92,99,1
18,21,49,92,101,1
18,33,53,61,92,1
33,50,67,81,102,1
18,72,83,92,94,1
6,32,72,81,118,1
24,25,32,53,61,1
6,32,53,72,83,1
6,14,40,53,121,1
18,27,92,117,121,0
57,58,61,92,117,1
3,25,57,92,118,1
22,25,50,57,81,1
6,21,50,57,81,0
22,25,72,80,99,0
6,21,32,57,100,1
6,45,53,77,113,1
6,11,35,53,122,1
32,36,72,99,117,1
6,11,49,99,118,1
21,32,33,57,62,1
11,33,53,77,99,1
32,51,72,73,117,1
45,51,71,81,101,1
36,51,57,82,99,1
24,33,71,72,81,1
6,32,71,72,73,1
8,32,51,81,101,1
25,32,57,74,83,0
8,36,73,83,96,0
6,27,32,60,81,1
7,27,51,81,117,1
8,45,51,58,60,1
51,58,60,72,92,1
25,57,64,92,121,0
6,72,73,80,117,1
6,45,49,108,119,0
6,58,101,115,117,1
7,25,72,100,117,0
11,24,32,49,117,1
24,35,45,46,111,1
8,45,60,106,117,1
6,72,80,102,106,0
6,50,57,99,118,1
45,57,60,99,117,1
6,24,30,80,104,1
25,57,82,99,117,1
6,32,58,60,72,1
6,14,45,60,73,0
6,57,92,104,111,0
24,45,60,72,82,1
24,38,45,73,84,1
45,60,81,101,117,1
32,101,113,117,121,1
7,24,25,43,61,1
